
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [yyyy-mm-ddThh:mm:ss.sss]	QV:SEADATANET	DepBelowSurface [m]	QV:SEADATANET	UnspCurrSpd [m/s]	QV:SEADATANET	UnspCurrDir [deg]	QV:SEADATANET
									1979-09-13T00:50:00.000	1	184	1	.237	1	110	3
									1979-09-13T01:05:00.000	1	184	1	.196	1	121	1
									1979-09-13T01:20:00.000	1	184	1	.193	1	155	3
									1979-09-13T01:35:00.000	1	184	1	.26	1	45	3
									1979-09-13T01:50:00.000	1	184	1	.071	1	132	1
									1979-09-13T02:05:00.000	1	184	1	.144	1	166	1
									1979-09-13T02:20:00.000	1	184	1	.063	1	293	3
									1979-09-13T02:35:00.000	1	184	1	.164	1	96	3
									1979-09-13T02:50:00.000	1	184	1	.394	1	312	3
									1979-09-13T03:05:00.000	1	184	1	.368	1	273	3
									1979-09-13T03:20:00.000	1	184	1	.481	1	309	1
									1979-09-13T03:35:00.000	1	184	1	.539	1	309	1
									1979-09-13T03:50:00.000	1	184	1	.464	1	287	1
									1979-09-13T04:05:00.000	1	184	1	.385	1	287	1
									1979-09-13T04:20:00.000	1	184	1	.362	1	312	3
									1979-09-13T04:35:00.000	1	184	1	.196	1	25	3
									1979-09-13T04:50:00.000	1	184	1	.22	1	73	3
									1979-09-13T05:05:00.000	1	184	1	.124	1	8	3
									1979-09-13T05:20:00.000	1	184	1	.097	1	163	1
									1979-09-13T05:35:00.000	1	184	1	.188	1	304	3
									1979-09-13T05:50:00.000	1	184	1	.144	1	273	3
									1979-09-13T06:05:00.000	1	184	1	.193	1	284	1
									1979-09-13T06:20:00.000	1	184	1	.167	1	338	1
									1979-09-13T06:35:00.000	1	184	1	.164	1	340	1
									1979-09-13T06:50:00.000	1	184	1	.124	1	293	1
									1979-09-13T07:05:00.000	1	184	1	.129	1	301	1
									1979-09-13T07:20:00.000	1	184	1	.106	1	124	1
									1979-09-13T07:35:00.000	1	184	1	.074	1	98	1
									1979-09-13T07:50:00.000	1	184	1	.112	1	90	1
									1979-09-13T08:05:00.000	1	184	1	.074	1	110	1
									1979-09-13T08:20:00.000	1	184	1	.048	1	121	1
									1979-09-13T08:35:00.000	1	184	1	0	1	160	1
									1979-09-13T08:50:00.000	1	184	1	.031	1	273	1
									1979-09-13T09:05:00.000	1	184	1	.048	1	298	1
									1979-09-13T09:20:00.000	1	184	1	0	1	295	1
									1979-09-13T09:35:00.000	1	184	1	0	1	315	1
									1979-09-13T09:50:00.000	1	184	1	0	1	338	3
									1979-09-13T10:05:00.000	1	184	1	.045	1	309	3
									1979-09-13T10:20:00.000	1	184	1	.057	1	352	3
									1979-09-13T10:35:00.000	1	184	1	.028	1	318	3
									1979-09-13T10:50:00.000	1	184	1	.057	1	332	1
									1979-09-13T11:05:00.000	1	184	1	.028	1	357	3
									1979-09-13T11:20:00.000	1	184	1	.048	1	343	1
									1979-09-13T11:35:00.000	1	184	1	.045	1	298	3
									1979-09-13T11:50:00.000	1	184	1	.025	1	354	3
									1979-09-13T12:05:00.000	1	184	1	.045	1	326	3
									1979-09-13T12:20:00.000	1	184	1	0	1	343	1
									1979-09-13T12:35:00.000	1	184	1	0	1	346	1
									1979-09-13T12:50:00.000	1	184	1	0	1	287	1
									1979-09-13T13:05:00.000	1	184	1	.028	1	90	3
									1979-09-13T13:20:00.000	1	184	1	.077	1	110	1
									1979-09-13T13:35:00.000	1	184	1	.086	1	149	3
									1979-09-13T13:50:00.000	1	184	1	.135	1	59	3
									1979-09-13T14:05:00.000	1	184	1	.156	1	138	1
									1979-09-13T14:20:00.000	1	184	1	.118	1	278	1
									1979-09-13T14:35:00.000	1	184	1	.304	1	290	1
									1979-09-13T14:50:00.000	1	184	1	.307	1	284	1
									1979-09-13T15:05:00.000	1	184	1	.252	1	98	3
									1979-09-13T15:20:00.000	1	184	1	.284	1	152	1
									1979-09-13T15:35:00.000	1	184	1	.24	1	298	1
									1979-09-13T15:50:00.000	1	184	1	.121	1	343	3
									1979-09-13T16:05:00.000	1	184	1	.118	1	34	3
									1979-09-13T16:20:00.000	1	184	1	.057	1	138	3
									1979-09-13T16:35:00.000	1	184	1	.115	1	93	3
									1979-09-13T16:50:00.000	1	184	1	.068	1	284	1
									1979-09-13T17:05:00.000	1	184	1	.246	1	293	1
									1979-09-13T17:20:00.000	1	184	1	.301	1	301	1
									1979-09-13T17:35:00.000	1	184	1	.292	1	295	1
									1979-09-13T17:50:00.000	1	184	1	.318	1	98	3
									1979-09-13T18:05:00.000	1	184	1	.339	1	276	1
									1979-09-13T18:20:00.000	1	184	1	.257	1	287	3
									1979-09-13T18:35:00.000	1	184	1	.208	1	98	3
									1979-09-13T18:50:00.000	1	184	1	.208	1	273	1
									1979-09-13T19:05:00.000	1	184	1	.223	1	270	1
									1979-09-13T19:20:00.000	1	184	1	.211	1	290	1
									1979-09-13T19:35:00.000	1	184	1	.231	1	312	1
									1979-09-13T19:50:00.000	1	184	1	.208	1	309	1
									1979-09-13T20:05:00.000	1	184	1	.234	1	309	1
									1979-09-13T20:20:00.000	1	184	1	.167	1	290	1
									1979-09-13T20:35:00.000	1	184	1	.144	1	278	3
									1979-09-13T20:50:00.000	1	184	1	.156	1	304	3
									1979-09-13T21:05:00.000	1	184	1	.182	1	281	3
									1979-09-13T21:20:00.000	1	184	1	.144	1	304	3
									1979-09-13T21:35:00.000	1	184	1	.106	1	278	3
									1979-09-13T21:50:00.000	1	184	1	.08	1	312	1
									1979-09-13T22:05:00.000	1	184	1	.095	1	307	1
									1979-09-13T22:20:00.000	1	184	1	.08	1	290	1
									1979-09-13T22:35:00.000	1	184	1	.103	1	278	1
									1979-09-13T22:50:00.000	1	184	1	.135	1	90	1
									1979-09-13T23:05:00.000	1	184	1	.17	1	98	1
									1979-09-13T23:20:00.000	1	184	1	.164	1	107	1
									1979-09-13T23:35:00.000	1	184	1	.15	1	110	1
									1979-09-13T23:50:00.000	1	184	1	.109	1	309	1
									1979-09-14T00:05:00.000	1	184	1	.103	1	357	3
									1979-09-14T00:20:00.000	1	184	1	.112	1	340	1
									1979-09-14T00:35:00.000	1	184	1	.112	1	312	1
									1979-09-14T00:50:00.000	1	184	1	.077	1	278	1
									1979-09-14T01:05:00.000	1	184	1	.103	1	270	1
									1979-09-14T01:20:00.000	1	184	1	.138	1	273	1
									1979-09-14T01:35:00.000	1	184	1	.153	1	98	1
									1979-09-14T01:50:00.000	1	184	1	.17	1	93	1
									1979-09-14T02:05:00.000	1	184	1	.188	1	110	1
									1979-09-14T02:20:00.000	1	184	1	.176	1	166	1
									1979-09-14T02:35:00.000	1	184	1	.185	1	177	3
									1979-09-14T02:50:00.000	1	184	1	.208	1	84	3
									1979-09-14T03:05:00.000	1	184	1	.191	1	276	3
									1979-09-14T03:20:00.000	1	184	1	.156	1	124	1
									1979-09-14T03:35:00.000	1	184	1	.237	1	90	3
									1979-09-14T03:50:00.000	1	184	1	.284	1	110	1
									1979-09-14T04:05:00.000	1	184	1	.321	1	290	3
									1979-09-14T04:20:00.000	1	184	1	.249	1	278	1
									1979-09-14T04:35:00.000	1	184	1	.266	1	270	1
									1979-09-14T04:50:00.000	1	184	1	.353	1	309	3
									1979-09-14T05:05:00.000	1	184	1	.266	1	273	1
									1979-09-14T05:20:00.000	1	184	1	.217	1	273	1
									1979-09-14T05:35:00.000	1	184	1	.15	1	278	1
									1979-09-14T05:50:00.000	1	184	1	.074	1	357	3
									1979-09-14T06:05:00.000	1	184	1	.068	1	214	3
									1979-09-14T06:20:00.000	1	184	1	0	1	293	1
									1979-09-14T06:35:00.000	1	184	1	0	1	304	1
									1979-09-14T06:50:00.000	1	184	1	.036	1	295	1
									1979-09-14T07:05:00.000	1	184	1	.083	1	307	3
									1979-09-14T07:20:00.000	1	184	1	.08	1	276	3
									1979-09-14T07:35:00.000	1	184	1	.153	1	312	1
									1979-09-14T07:50:00.000	1	184	1	.109	1	312	1
									1979-09-14T08:05:00.000	1	184	1	.045	1	301	1
									1979-09-14T08:20:00.000	1	184	1	.028	1	301	1
									1979-09-14T08:35:00.000	1	184	1	0	1	14	3
									1979-09-14T08:50:00.000	1	184	1	.045	1	37	1
									1979-09-14T09:05:00.000	1	184	1	.086	1	37	1
									1979-09-14T09:20:00.000	1	184	1	.106	1	14	1
									1979-09-14T09:35:00.000	1	184	1	.089	1	11	1
									1979-09-14T09:50:00.000	1	184	1	.068	1	34	1
									1979-09-14T10:05:00.000	1	184	1	.06	1	84	3
									1979-09-14T10:20:00.000	1	184	1	.036	1	25	3
									1979-09-14T10:35:00.000	1	184	1	.034	1	68	1
									1979-09-14T10:50:00.000	1	184	1	.028	1	62	1
									1979-09-14T11:05:00.000	1	184	1	.034	1	48	3
									1979-09-14T11:20:00.000	1	184	1	.028	1	65	1
									1979-09-14T11:35:00.000	1	184	1	.045	1	143	1
									1979-09-14T11:50:00.000	1	184	1	.051	1	155	3
									1979-09-14T12:05:00.000	1	184	1	.042	1	59	1
									1979-09-14T12:20:00.000	1	184	1	0	1	56	1
									1979-09-14T12:35:00.000	1	184	1	0	1	332	1
									1979-09-14T12:50:00.000	1	184	1	0	1	326	1
									1979-09-14T13:05:00.000	1	184	1	0	1	343	3
									1979-09-14T13:20:00.000	1	184	1	.028	1	290	3
									1979-09-14T13:35:00.000	1	184	1	.068	1	307	1
									1979-09-14T13:50:00.000	1	184	1	.063	1	312	1
									1979-09-14T14:05:00.000	1	184	1	.06	1	295	1
									1979-09-14T14:20:00.000	1	184	1	.097	1	301	1
									1979-09-14T14:35:00.000	1	184	1	.086	1	290	1
									1979-09-14T14:50:00.000	1	184	1	.086	1	98	3
									1979-09-14T15:05:00.000	1	184	1	.068	1	115	1
									1979-09-14T15:20:00.000	1	184	1	.066	1	121	1
									1979-09-14T15:35:00.000	1	184	1	.074	1	93	3
									1979-09-14T15:50:00.000	1	184	1	.22	1	284	1
									1979-09-14T16:05:00.000	1	184	1	.269	1	284	1
									1979-09-14T16:20:00.000	1	184	1	.237	1	290	1
									1979-09-14T16:35:00.000	1	184	1	.205	1	93	3
									1979-09-14T16:50:00.000	1	184	1	.257	1	124	1
									1979-09-14T17:05:00.000	1	184	1	.243	1	290	3
									1979-09-14T17:20:00.000	1	184	1	.106	1	239	1
									1979-09-14T17:35:00.000	1	184	1	.042	1	8	3
									1979-09-14T17:50:00.000	1	184	1	.109	1	82	3
									1979-09-14T18:05:00.000	1	184	1	.1	1	51	3
									1979-09-14T18:20:00.000	1	184	1	.193	1	290	1
									1979-09-14T18:35:00.000	1	184	1	.196	1	343	1
									1979-09-14T18:50:00.000	1	184	1	.324	3	338	1
									1979-09-14T19:05:00.000	1	184	1	.217	1	304	1
									1979-09-14T19:20:00.000	1	184	1	.205	1	309	1
									1979-09-14T19:35:00.000	1	184	1	.153	1	284	1
									1979-09-14T19:50:00.000	1	184	1	.182	1	278	1
									1979-09-14T20:05:00.000	1	184	1	.164	1	101	3
									1979-09-14T20:20:00.000	1	184	1	.141	1	290	1
									1979-09-14T20:35:00.000	1	184	1	.17	1	312	3
									1979-09-14T20:50:00.000	1	184	1	.164	1	287	1
									1979-09-14T21:05:00.000	1	184	1	.1	1	278	1
									1979-09-14T21:20:00.000	1	184	1	.086	1	307	1
									1979-09-14T21:35:00.000	1	184	1	.112	1	312	1
									1979-09-14T21:50:00.000	1	184	1	.066	1	307	1
									1979-09-14T22:05:00.000	1	184	1	.089	1	304	1
									1979-09-14T22:20:00.000	1	184	1	.106	1	298	1
									1979-09-14T22:35:00.000	1	184	1	.1	1	295	1
									1979-09-14T22:50:00.000	1	184	1	.097	1	312	3
									1979-09-14T23:05:00.000	1	184	1	.039	1	233	3
									1979-09-14T23:20:00.000	1	184	1	0	1	354	3
									1979-09-14T23:35:00.000	1	184	1	0	1	233	3
									1979-09-14T23:50:00.000	1	184	1	0	1	309	1
									1979-09-15T00:05:00.000	1	184	1	0	1	304	1
									1979-09-15T00:20:00.000	1	184	1	0	1	312	1
									1979-09-15T00:35:00.000	1	184	1	.031	1	307	1
									1979-09-15T00:50:00.000	1	184	1	.063	1	270	1
									1979-09-15T01:05:00.000	1	184	1	.103	1	270	1
									1979-09-15T01:20:00.000	1	184	1	.1	1	284	1
									1979-09-15T01:35:00.000	1	184	1	.132	1	290	1
									1979-09-15T01:50:00.000	1	184	1	.132	1	307	1
									1979-09-15T02:05:00.000	1	184	1	.135	1	307	1
									1979-09-15T02:20:00.000	1	184	1	.132	1	298	1
									1979-09-15T02:35:00.000	1	184	1	.141	1	298	1
									1979-09-15T02:50:00.000	1	184	1	.147	1	307	1
									1979-09-15T03:05:00.000	1	184	1	.156	1	304	1
									1979-09-15T03:20:00.000	1	184	1	.135	1	284	1
									1979-09-15T03:35:00.000	1	184	1	.138	1	290	1
									1979-09-15T03:50:00.000	1	184	1	.15	1	276	1
									1979-09-15T04:05:00.000	1	184	1	.167	1	278	1
									1979-09-15T04:20:00.000	1	184	1	.214	1	129	3
									1979-09-15T04:35:00.000	1	184	1	.188	1	143	3
									1979-09-15T04:50:00.000	1	184	1	.252	1	76	3
									1979-09-15T05:05:00.000	1	184	1	.243	1	135	1
									1979-09-15T05:20:00.000	1	184	1	.144	1	354	3
									1979-09-15T05:35:00.000	1	184	1	.127	1	129	3
									1979-09-15T05:50:00.000	1	184	1	.144	1	169	3
									1979-09-15T06:05:00.000	1	184	1	.097	1	129	1
									1979-09-15T06:20:00.000	1	184	1	.124	1	98	3
									1979-09-15T06:35:00.000	1	184	1	.118	1	354	3
									1979-09-15T06:50:00.000	1	184	1	.214	1	338	3
									1979-09-15T07:05:00.000	1	184	1	.24	1	354	1
									1979-09-15T07:20:00.000	1	184	1	.295	1	346	1
									1979-09-15T07:35:00.000	1	184	1	.249	1	340	1
									1979-09-15T07:50:00.000	1	184	1	.199	1	301	1
									1979-09-15T08:05:00.000	1	184	1	.121	1	293	1
									1979-09-15T08:20:00.000	1	184	1	.121	1	293	1
									1979-09-15T08:35:00.000	1	184	1	.144	1	309	3
									1979-09-15T08:50:00.000	1	184	1	.118	1	290	1
									1979-09-15T09:05:00.000	1	184	1	.115	1	273	1
									1979-09-15T09:20:00.000	1	184	1	.086	1	276	1
									1979-09-15T09:35:00.000	1	184	1	.036	1	34	1
									1979-09-15T09:50:00.000	1	184	1	.036	1	42	1
									1979-09-15T10:05:00.000	1	184	1	.118	1	186	1
									1979-09-15T10:20:00.000	1	184	1	.118	1	180	1
									1979-09-15T10:35:00.000	1	184	1	.112	1	3	1
									1979-09-15T10:50:00.000	1	184	1	.118	1	3	1
									1979-09-15T11:05:00.000	1	184	1	.118	1	8	1
									1979-09-15T11:20:00.000	1	184	1	.109	1	3	1
									1979-09-15T11:35:00.000	1	184	1	.083	1	183	1
									1979-09-15T11:50:00.000	1	184	1	.103	1	180	1
									1979-09-15T12:05:00.000	1	184	1	.077	1	6	3
									1979-09-15T12:20:00.000	1	184	1	.031	1	17	1
									1979-09-15T12:35:00.000	1	184	1	.031	1	34	3
									1979-09-15T12:50:00.000	1	184	1	.025	1	20	3
									1979-09-15T13:05:00.000	1	184	1	.034	1	39	3
									1979-09-15T13:20:00.000	1	184	1	0	1	28	3
									1979-09-15T13:35:00.000	1	184	1	0	1	42	1
									1979-09-15T13:50:00.000	1	184	1	0	1	259	1
									1979-09-15T14:05:00.000	1	184	1	0	1	329	1
									1979-09-15T14:20:00.000	1	184	1	0	1	352	3
									1979-09-15T14:35:00.000	1	184	1	0	1	301	1
									1979-09-15T14:50:00.000	1	184	1	.031	1	304	1
									1979-09-15T15:05:00.000	1	184	1	.048	1	309	1
									1979-09-15T15:20:00.000	1	184	1	.068	1	298	1
									1979-09-15T15:35:00.000	1	184	1	.06	1	304	1
									1979-09-15T15:50:00.000	1	184	1	.092	1	304	1
									1979-09-15T16:05:00.000	1	184	1	.097	1	287	1
									1979-09-15T16:20:00.000	1	184	1	.112	1	287	1
									1979-09-15T16:35:00.000	1	184	1	.129	1	107	3
									1979-09-15T16:50:00.000	1	184	1	.063	1	177	3
									1979-09-15T17:05:00.000	1	184	1	.083	1	87	3
									1979-09-15T17:20:00.000	1	184	1	.048	1	107	1
									1979-09-15T17:35:00.000	1	184	1	.225	1	276	3
									1979-09-15T17:50:00.000	1	184	1	.31	1	90	3
									1979-09-15T18:05:00.000	1	184	1	.313	1	270	3
									1979-09-15T18:20:00.000	1	184	1	.298	1	113	1
									1979-09-15T18:35:00.000	1	184	1	.342	1	45	3
									1979-09-15T18:50:00.000	1	184	1	.252	1	166	1
									1979-09-15T19:05:00.000	1	184	1	.124	1	278	1
									1979-09-15T19:20:00.000	1	184	1	.063	1	270	1
									1979-09-15T19:35:00.000	1	184	1	.199	1	284	1
									1979-09-15T19:50:00.000	1	184	1	.342	1	304	3
									1979-09-15T20:05:00.000	1	184	1	.406	1	281	3
									1979-09-15T20:20:00.000	1	184	1	.612	1	309	3
									1979-09-15T20:35:00.000	1	184	1	.632	1	295	1
									1979-09-15T20:50:00.000	1	184	1	.694	1	298	1
									1979-09-15T21:05:00.000	1	184	1	.621	1	307	1
									1979-09-15T21:20:00.000	1	184	1	.557	1	307	1
									1979-09-15T21:35:00.000	1	184	1	.484	1	278	1
									1979-09-15T21:50:00.000	1	184	1	.406	1	107	1
									1979-09-15T22:05:00.000	1	184	1	.365	1	107	1
									1979-09-15T22:20:00.000	1	184	1	.269	1	298	1
									1979-09-15T22:35:00.000	1	184	1	.164	1	295	1
									1979-09-15T22:50:00.000	1	184	1	.086	1	352	3
									1979-09-15T23:05:00.000	1	184	1	.127	1	323	1
									1979-09-15T23:20:00.000	1	184	1	.127	1	315	1
									1979-09-15T23:35:00.000	1	184	1	.051	1	211	1
									1979-09-15T23:50:00.000	1	184	1	.025	1	73	3
									1979-09-16T00:05:00.000	1	184	1	0	1	253	3
									1979-09-16T00:20:00.000	1	184	1	0	1	228	3
									1979-09-16T00:35:00.000	1	184	1	.028	1	242	3
									1979-09-16T00:50:00.000	1	184	1	0	1	93	1
									1979-09-16T01:05:00.000	1	184	1	.048	1	90	1
									1979-09-16T01:20:00.000	1	184	1	.048	1	284	1
									1979-09-16T01:35:00.000	1	184	1	.045	1	307	3
									1979-09-16T01:50:00.000	1	184	1	.06	1	96	3
									1979-09-16T02:05:00.000	1	184	1	.063	1	124	3
									1979-09-16T02:20:00.000	1	184	1	.092	1	98	3
									1979-09-16T02:35:00.000	1	184	1	.1	1	270	3
									1979-09-16T02:50:00.000	1	184	1	.141	1	96	3
									1979-09-16T03:05:00.000	1	184	1	.199	1	270	3
									1979-09-16T03:20:00.000	1	184	1	.217	1	110	1
									1979-09-16T03:35:00.000	1	184	1	.205	1	96	3
									1979-09-16T03:50:00.000	1	184	1	.141	1	278	1
									1979-09-16T04:05:00.000	1	184	1	.135	1	312	3
									1979-09-16T04:20:00.000	1	184	1	.193	1	287	3
									1979-09-16T04:35:00.000	1	184	1	.249	1	304	1
									1979-09-16T04:50:00.000	1	184	1	.257	1	309	1
									1979-09-16T05:05:00.000	1	184	1	.223	1	340	3
									1979-09-16T05:20:00.000	1	184	1	.179	1	301	1
									1979-09-16T05:35:00.000	1	184	1	.188	1	290	1
									1979-09-16T05:50:00.000	1	184	1	.141	1	110	3
									1979-09-16T06:05:00.000	1	184	1	.15	1	124	3
									1979-09-16T06:20:00.000	1	184	1	.095	1	110	1
									1979-09-16T06:35:00.000	1	184	1	.083	1	17	3
									1979-09-16T06:50:00.000	1	184	1	.127	1	65	1
									1979-09-16T07:05:00.000	1	184	1	.211	1	169	3
									1979-09-16T07:20:00.000	1	184	1	.286	1	129	1
									1979-09-16T07:35:00.000	1	184	1	.272	1	121	1
									1979-09-16T07:50:00.000	1	184	1	.249	1	281	1
									1979-09-16T08:05:00.000	1	184	1	.353	1	273	1
									1979-09-16T08:20:00.000	1	184	1	.38	1	338	1
									1979-09-16T08:35:00.000	1	184	1	.423	1	338	1
									1979-09-16T08:50:00.000	1	184	1	.473	1	298	1
									1979-09-16T09:05:00.000	1	184	1	.505	1	304	1
									1979-09-16T09:20:00.000	1	184	1	.441	1	304	1
									1979-09-16T09:35:00.000	1	184	1	.374	1	290	1
									1979-09-16T09:50:00.000	1	184	1	.269	1	90	1
									1979-09-16T10:05:00.000	1	184	1	.199	1	90	1
									1979-09-16T10:20:00.000	1	184	1	.205	1	284	1
									1979-09-16T10:35:00.000	1	184	1	.176	1	276	1
									1979-09-16T10:50:00.000	1	184	1	.083	1	31	3
									1979-09-16T11:05:00.000	1	184	1	.106	1	191	3
									1979-09-16T11:20:00.000	1	184	1	.097	1	6	1
									1979-09-16T11:35:00.000	1	184	1	.103	1	3	1
									1979-09-16T11:50:00.000	1	184	1	.092	1	17	1
									1979-09-16T12:05:00.000	1	184	1	.103	1	214	3
									1979-09-16T12:20:00.000	1	184	1	.147	1	186	1
									1979-09-16T12:35:00.000	1	184	1	.097	1	0	3
									1979-09-16T12:50:00.000	1	184	1	.057	1	205	1
									1979-09-16T13:05:00.000	1	184	1	0	1	262	1
									1979-09-16T13:20:00.000	1	184	1	.025	1	335	3
									1979-09-16T13:35:00.000	1	184	1	0	1	284	3
									1979-09-16T13:50:00.000	1	184	1	.074	1	307	3
									1979-09-16T14:05:00.000	1	184	1	.124	1	287	1
									1979-09-16T14:20:00.000	1	184	1	.141	1	287	1
									1979-09-16T14:35:00.000	1	184	1	.179	1	290	1
									1979-09-16T14:50:00.000	1	184	1	.153	1	304	1
									1979-09-16T15:05:00.000	1	184	1	.153	1	301	1
									1979-09-16T15:20:00.000	1	184	1	.144	1	301	1
									1979-09-16T15:35:00.000	1	184	1	.185	1	312	1
									1979-09-16T15:50:00.000	1	184	1	.161	1	307	1
									1979-09-16T16:05:00.000	1	184	1	.153	1	304	1
									1979-09-16T16:20:00.000	1	184	1	.161	1	312	1
									1979-09-16T16:35:00.000	1	184	1	.156	1	312	1
									1979-09-16T16:50:00.000	1	184	1	.15	1	290	1
									1979-09-16T17:05:00.000	1	184	1	.135	1	281	1
									1979-09-16T17:20:00.000	1	184	1	.182	1	278	1
									1979-09-16T17:35:00.000	1	184	1	.135	1	143	1
									1979-09-16T17:50:00.000	1	184	1	.121	1	56	3
									1979-09-16T18:05:00.000	1	184	1	.208	1	82	1
									1979-09-16T18:20:00.000	1	184	1	.249	1	90	1
									1979-09-16T18:35:00.000	1	184	1	.316	1	304	3
									1979-09-16T18:50:00.000	1	184	1	.324	1	287	1
									1979-09-16T19:05:00.000	1	184	1	.225	1	155	1
									1979-09-16T19:20:00.000	1	184	1	.231	1	14	3
									1979-09-16T19:35:00.000	1	184	1	.24	1	82	1
									1979-09-16T19:50:00.000	1	184	1	.147	1	273	3
									1979-09-16T20:05:00.000	1	184	1	.159	1	98	3
									1979-09-16T20:20:00.000	1	184	1	.159	1	346	3
									1979-09-16T20:35:00.000	1	184	1	.284	1	298	3
									1979-09-16T20:50:00.000	1	184	1	.406	3	346	3
									1979-09-16T21:05:00.000	1	184	1	.225	3	284	3
									1979-09-16T21:20:00.000	1	184	1	.388	1	312	1
									1979-09-16T21:35:00.000	1	184	1	.563	1	309	1
									1979-09-16T21:50:00.000	1	184	1	.507	1	281	3
									1979-09-16T22:05:00.000	1	184	1	.403	1	312	3
									1979-09-16T22:20:00.000	1	184	1	.429	1	301	1
									1979-09-16T22:35:00.000	1	184	1	.275	1	290	1
									1979-09-16T22:50:00.000	1	184	1	.257	1	104	1
									1979-09-16T23:05:00.000	1	184	1	.24	1	107	1
									1979-09-16T23:20:00.000	1	184	1	.196	1	93	3
									1979-09-16T23:35:00.000	1	184	1	.127	1	335	3
									1979-09-16T23:50:00.000	1	184	1	.196	1	228	3
									1979-09-17T00:05:00.000	1	184	1	.159	1	335	3
									1979-09-17T00:20:00.000	1	184	1	.129	1	264	3
									1979-09-17T00:35:00.000	1	184	1	.057	1	335	3
									1979-09-17T00:50:00.000	1	184	1	0	1	270	1
									1979-09-17T01:05:00.000	1	184	1	.034	1	276	1
									1979-09-17T01:20:00.000	1	184	1	.051	1	290	1
									1979-09-17T01:35:00.000	1	184	1	.048	1	304	3
									1979-09-17T01:50:00.000	1	184	1	.031	1	270	1
									1979-09-17T02:05:00.000	1	184	1	.057	1	98	3
									1979-09-17T02:20:00.000	1	184	1	.068	1	312	3
									1979-09-17T02:35:00.000	1	184	1	.097	1	281	1
									1979-09-17T02:50:00.000	1	184	1	.103	1	270	3
									1979-09-17T03:05:00.000	1	184	1	.127	1	287	1
									1979-09-17T03:20:00.000	1	184	1	.141	1	290	1
									1979-09-17T03:35:00.000	1	184	1	.164	1	270	1
									1979-09-17T03:50:00.000	1	184	1	.193	1	93	3
									1979-09-17T04:05:00.000	1	184	1	.188	1	284	1
									1979-09-17T04:20:00.000	1	184	1	.199	1	293	1
									1979-09-17T04:35:00.000	1	184	1	.179	1	352	1
									1979-09-17T04:50:00.000	1	184	1	.17	1	357	1
									1979-09-17T05:05:00.000	1	184	1	.121	1	295	1
									1979-09-17T05:20:00.000	1	184	1	.1	1	270	1
									1979-09-17T05:35:00.000	1	184	1	.097	1	163	1
									1979-09-17T05:50:00.000	1	184	1	.095	1	45	3
									1979-09-17T06:05:00.000	1	184	1	.1	1	155	1
									1979-09-17T06:20:00.000	1	184	1	.08	1	278	1
									1979-09-17T06:35:00.000	1	184	1	.339	1	276	1
									1979-09-17T06:50:00.000	1	184	1	.374	1	104	3
									1979-09-17T07:05:00.000	1	184	1	.246	1	284	3
									1979-09-17T07:20:00.000	1	184	1	.132	1	37	3
									1979-09-17T07:35:00.000	1	184	1	.097	1	242	3
									1979-09-17T07:50:00.000	1	184	1	.179	1	149	1
									1979-09-17T08:05:00.000	1	184	1	.234	1	152	1
									1979-09-17T08:20:00.000	1	184	1	.173	1	118	1
									1979-09-17T08:35:00.000	1	184	1	.132	1	118	1
									1979-09-17T08:50:00.000	1	184	1	.17	1	107	3
									1979-09-17T09:05:00.000	1	184	1	.272	1	304	1
									1979-09-17T09:20:00.000	1	184	1	.336	1	295	1
									1979-09-17T09:35:00.000	1	184	1	.348	1	354	3
									1979-09-17T09:50:00.000	1	184	1	.397	1	295	1
									1979-09-17T10:05:00.000	1	184	1	.388	1	281	1
									1979-09-17T10:20:00.000	1	184	1	.234	1	93	3
									1979-09-17T10:35:00.000	1	184	1	.272	1	284	3
									1979-09-17T10:50:00.000	1	184	1	.26	1	93	3
									1979-09-17T11:05:00.000	1	184	1	.286	1	104	1
									1979-09-17T11:20:00.000	1	184	1	.292	1	96	1
									1979-09-17T11:35:00.000	1	184	1	.263	1	270	1
									1979-09-17T11:50:00.000	1	184	1	.217	1	307	1
									1979-09-17T12:05:00.000	1	184	1	.255	1	312	1
									1979-09-17T12:20:00.000	1	184	1	.196	1	323	3
									1979-09-17T12:35:00.000	1	184	1	.121	1	208	3
									1979-09-17T12:50:00.000	1	184	1	.057	1	256	1
									1979-09-17T13:05:00.000	1	184	1	.025	1	338	3
									1979-09-17T13:20:00.000	1	184	1	.054	1	281	1
									1979-09-17T13:35:00.000	1	184	1	.106	1	270	3
									1979-09-17T13:50:00.000	1	184	1	.156	1	290	3
									1979-09-17T14:05:00.000	1	184	1	.193	1	276	1
									1979-09-17T14:20:00.000	1	184	1	.182	1	284	1
									1979-09-17T14:35:00.000	1	184	1	.214	1	298	3
									1979-09-17T14:50:00.000	1	184	1	.22	1	284	3
									1979-09-17T15:05:00.000	1	184	1	.217	1	309	3
									1979-09-17T15:20:00.000	1	184	1	.193	1	293	1
									1979-09-17T15:35:00.000	1	184	1	.191	1	298	1
									1979-09-17T15:50:00.000	1	184	1	.161	1	346	1
									1979-09-17T16:05:00.000	1	184	1	.115	1	338	1
